timestamp,cpu_some10,cpu_some60,mem_some10,mem_some60,mem_full10,mem_full60,io_some10,io_some60,io_full10,io_full60
1773665316.390,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665317.410,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665318.430,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665319.449,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665320.474,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665321.494,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665322.514,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665323.532,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665324.551,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665325.576,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665326.595,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665327.616,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665328.637,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665329.657,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665330.686,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665331.705,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665332.724,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665333.746,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665334.765,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665335.790,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665336.810,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665337.829,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665338.849,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665339.868,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665340.894,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665341.912,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665342.932,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665343.953,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665344.972,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665345.998,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665347.018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665348.038,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665349.058,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665350.077,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665351.102,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665352.122,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665353.143,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665354.164,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665355.184,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665356.209,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665357.229,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665358.248,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665359.269,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665360.288,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665361.314,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665362.333,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665363.354,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665364.374,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665365.393,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665366.417,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665367.438,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665368.459,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665369.478,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665370.498,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665371.523,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665372.542,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665373.564,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665374.586,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665375.606,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665376.632,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665377.650,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665378.670,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665379.691,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665380.712,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665381.737,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665382.758,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665383.778,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665384.797,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665385.816,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665386.843,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665387.863,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665388.883,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665389.903,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665390.922,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665391.948,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665392.969,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665393.989,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665395.011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665396.032,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665397.056,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665398.076,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665399.097,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665400.116,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665401.138,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665402.162,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665403.182,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665404.201,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665405.221,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665406.241,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665407.267,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665408.287,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665409.308,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665410.328,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665411.347,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665412.373,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665413.392,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665414.413,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665415.432,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665416.451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665417.479,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665418.499,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665419.519,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665420.540,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665421.560,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665422.587,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665423.606,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665424.627,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665425.647,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665426.668,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665427.692,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665428.711,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665429.730,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665430.750,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665431.770,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665432.795,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665433.817,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665434.839,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665435.859,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665436.879,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665437.903,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665438.923,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665439.942,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665440.964,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665441.982,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665443.010,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665444.030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665445.048,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665446.067,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665447.089,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665448.118,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665449.139,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665450.159,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665451.180,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665452.200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665453.225,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665454.246,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665455.265,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665456.284,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665457.303,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665458.328,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665459.347,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665460.367,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665461.387,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665462.405,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665463.431,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665464.451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665465.472,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665466.493,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665467.512,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665468.538,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665469.557,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665470.575,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665471.596,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665472.614,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665473.642,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665474.662,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665475.680,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665476.701,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665477.720,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665478.746,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665479.765,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665480.785,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665481.805,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665482.825,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665483.851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665484.873,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665485.893,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665486.911,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665487.930,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665488.954,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665489.974,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665490.996,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665492.017,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665493.038,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665494.062,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665495.081,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665496.101,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665497.120,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665498.141,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665499.168,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665500.188,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665501.209,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665502.236,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665503.261,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665504.294,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665505.322,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665506.346,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665507.369,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665508.394,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665509.425,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665510.448,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665511.470,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665512.492,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665513.512,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665514.538,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665515.558,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665516.580,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665517.601,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665518.622,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665519.651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665520.673,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665521.695,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665522.717,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665523.740,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665524.768,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665525.788,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665526.810,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665527.832,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665528.853,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665529.878,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665530.898,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665531.919,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665532.943,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665533.966,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665534.995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665536.015,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665537.035,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665538.080,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665539.105,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665540.136,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665541.163,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665542.185,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665543.208,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665544.234,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665545.260,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665546.284,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665547.311,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665548.332,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665549.353,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665550.405,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665551.432,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665552.455,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665553.480,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665554.500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665555.557,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665556.581,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665557.604,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665558.623,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665559.643,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665560.675,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665561.704,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665562.739,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665563.761,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665564.792,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665565.825,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665566.848,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665567.869,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665568.890,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665569.909,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665570.936,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665571.956,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665572.976,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665573.994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665575.014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665576.040,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665577.060,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665578.078,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665579.097,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665580.116,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665581.141,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665582.163,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665583.183,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665584.202,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665585.221,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665586.248,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665587.266,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665588.294,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665589.313,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665590.332,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665591.358,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665592.379,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665593.398,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665594.419,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665595.437,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665596.463,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665597.484,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665598.503,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665599.524,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665600.544,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665601.570,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665602.590,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665603.612,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665604.630,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665605.650,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665606.676,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665607.694,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665608.712,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665609.731,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665610.750,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665611.774,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665612.794,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665613.813,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665614.832,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665615.851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665616.877,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773665617.897,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
