timestamp,ctxt_s,pgfault_s,pgmajfault_s,pgscan_kswapd_s,pgscan_direct_s,pgsteal_kswapd_s,pgsteal_direct_s,allocstall_s,compact_stall_s,tlb_shootdown_s,nr_dirty,nr_writeback,pswpin_s,pswpout_s,wset_refault_anon_s,wset_refault_file_s,thp_fault_fallback_s
1773665410.328,68605,8367,3,0,0,0,0,0.0,0.0,0,4364,0,3,0,2,0,0
1773665411.347,67621,4102,167,0,0,0,0,0.0,0.0,0,4367,0,167,0,168,0,0
1773665412.373,69500,4572,18,0,0,0,0,0.0,0.0,0,3754,98,18,0,1,1850,0
1773665413.392,68719,8316,0,0,0,0,0,0.0,0.0,0,3588,103,0,0,17,37,0
1773665414.413,69088,3923,0,0,0,0,0,0.0,0.0,0,3598,0,0,0,0,0,0
1773665415.432,69178,5782,0,0,0,0,0,0.0,0.0,0,3600,0,0,0,0,0,0
1773665416.451,69790,8370,0,0,0,0,0,0.0,0.0,0,3604,0,0,0,0,0,0
1773665417.479,68794,4004,58,0,0,0,0,0.0,0.0,0,3828,4,58,0,58,4,0
1773665418.499,72051,10323,60,0,0,0,0,0.0,0.0,0,3835,0,16,0,10,0,0
1773665419.519,70514,8390,23,0,0,0,0,0.0,0.0,0,3871,4,23,0,71,0,0
1773665420.540,69037,3963,3,0,0,0,0,0.0,0.0,0,3097,102,3,0,5,0,0
1773665421.560,68611,3925,0,0,0,0,0,0.0,0.0,0,3023,0,0,0,0,0,0
1773665422.587,68284,8425,1,0,0,0,0,0.0,0.0,0,3060,0,1,0,1,0,0
1773665423.606,69234,4125,6,0,0,0,0,0.0,0.0,0,3116,0,6,0,5,0,0
1773665424.627,69393,4315,0,0,0,0,0,0.0,0.0,0,3155,0,0,0,1,0,0
1773665425.647,70564,8486,499,0,0,0,0,0.0,0.0,0,3163,0,499,0,499,0,0
1773665426.668,68842,3925,0,0,0,0,0,0.0,0.0,0,3165,0,0,0,0,0,0
1773665427.692,69881,8474,7,0,0,0,0,0.0,0.0,0,3170,0,7,0,7,0,0
1773665428.711,72391,4035,0,0,0,0,0,0.0,0.0,0,3070,0,0,0,0,75,0
1773665429.730,69031,3939,0,0,0,0,0,0.0,0.0,0,3105,0,0,0,0,0,0
1773665430.750,68684,8313,0,0,0,0,0,0.0,0.0,0,3108,0,0,0,0,0,0
1773665431.770,69070,4161,0,0,0,0,0,0.0,0.0,0,3111,0,0,0,0,0,0
1773665432.795,70804,7670,0,0,0,0,0,0.0,0.0,0,3114,0,0,0,0,0,0
1773665433.817,68927,8332,2,0,0,0,0,0.0,0.0,0,3139,0,2,0,2,0,0
1773665434.839,69113,3953,1,0,0,0,0,0.0,0.0,0,3162,0,1,0,1,0,0
1773665435.859,68119,3970,1,0,0,0,0,0.0,0.0,0,3153,0,1,0,1,0,0
1773665436.879,71835,8272,0,0,0,0,0,0.0,0.0,0,545,0,0,0,0,0,0
1773665437.903,68121,3921,0,0,0,0,0,0.0,0.0,0,551,0,0,0,0,0,0
1773665438.923,69615,3920,0,0,0,0,0,0.0,0.0,0,560,0,0,0,0,0,0
1773665439.942,69567,8445,4,0,0,0,0,0.0,0.0,0,1310,0,4,0,4,0,0
1773665440.964,68886,3967,0,0,0,0,0,0.0,0.0,0,2315,0,0,0,0,0,0
1773665441.982,68443,3962,1,0,0,0,0,0.0,0.0,0,2342,1,1,0,1,0,0
1773665443.010,70117,8259,0,0,0,0,0,0.0,0.0,0,2217,0,0,0,0,4,0
1773665444.030,69609,3978,1,0,0,0,0,0.0,0.0,0,2331,79,1,0,1,0,0
1773665445.048,71126,5842,0,0,0,0,0,0.0,0.0,0,2209,0,0,0,0,4,0
1773665446.067,68378,8321,0,0,0,0,0,0.0,0.0,0,2211,0,0,0,0,0,0
1773665447.089,69462,3933,0,0,0,0,0,0.0,0.0,0,2213,0,0,0,0,0,0
1773665448.118,72971,4025,1,0,0,0,0,0.0,0.0,0,2113,19,1,0,1,0,0
1773665449.139,75742,8313,1,0,0,0,0,0.0,0.0,0,2066,0,1,0,1,0,0
1773665450.159,76142,3963,0,0,0,0,0,0.0,0.0,0,2071,0,0,0,0,0,0
1773665451.180,69574,3955,1,0,0,0,0,0.0,0.0,0,2104,0,0,0,0,29,0
1773665452.200,67645,8282,0,0,0,0,0,0.0,0.0,0,2107,0,0,0,0,0,0
1773665453.225,68230,4007,1,0,0,0,0,0.0,0.0,0,1899,0,1,0,1,0,0
1773665454.246,68529,3940,1,0,0,0,0,0.0,0.0,0,1933,0,1,0,1,0,0
1773665455.265,67704,8470,0,0,0,0,0,0.0,0.0,0,1936,0,0,0,0,0,0
1773665456.284,67014,3986,0,0,0,0,0,0.0,0.0,0,1938,0,0,0,0,0,0
1773665457.303,67663,3932,3,0,0,0,0,0.0,0.0,0,1943,0,3,0,3,0,0
1773665458.328,67783,8267,0,0,0,0,0,0.0,0.0,0,1947,0,0,0,0,0,0
1773665459.347,69549,4125,0,0,0,0,0,0.0,0.0,0,1948,8,0,0,0,0,0
1773665460.367,68392,3971,1,0,0,0,0,0.0,0.0,0,1953,0,1,0,1,0,0
1773665461.387,69133,8407,1,0,0,0,0,0.0,0.0,0,1960,0,1,0,1,0,0
1773665462.405,69222,4019,2,0,0,0,0,0.0,0.0,0,1970,0,0,0,0,4,0
1773665463.431,69128,3995,23,0,0,0,0,0.0,0.0,0,1975,0,18,0,3,150,0
1773665464.451,68052,8381,0,0,0,0,0,0.0,0.0,0,1997,0,0,0,18,99,0
1773665465.472,69795,3953,0,0,0,0,0,0.0,0.0,0,1998,0,0,0,0,0,0
1773665466.493,69938,23983,42,0,0,0,0,0.0,0.0,0,2101,0,3,0,3,119,0
1773665467.512,67905,8259,0,0,0,0,0,0.0,0.0,0,2123,0,0,0,0,0,0
1773665468.538,68903,4016,0,0,0,0,0,0.0,0.0,0,2123,0,0,0,0,0,0
1773665469.557,69806,4188,0,0,0,0,0,0.0,0.0,0,2143,0,0,0,0,0,0
1773665470.575,68334,8327,18,0,0,0,0,0.0,0.0,0,2144,0,18,0,1,0,0
1773665471.596,68349,4002,0,0,0,0,0,0.0,0.0,0,2151,0,0,0,17,0,0
1773665472.614,67881,4066,0,0,0,0,0,0.0,0.0,0,2160,0,0,0,0,0,0
1773665473.642,67849,8258,0,0,0,0,0,0.0,0.0,0,2162,4,0,0,0,0,0
1773665474.662,70196,5652,0,0,0,0,0,0.0,0.0,0,545,192,0,0,0,16,0
1773665475.680,68437,8329,0,0,0,0,0,0.0,0.0,0,592,0,0,0,0,4,0
1773665476.701,67982,4022,1,0,0,0,0,0.0,0.0,0,594,0,1,0,1,0,0
1773665477.720,68839,4097,0,0,0,0,0,0.0,0.0,0,658,0,0,0,0,0,0
1773665478.746,69473,8335,0,0,0,0,0,0.0,0.0,0,669,9,0,0,0,0,0
1773665479.765,71835,10894,1,0,0,0,0,0.0,0.0,0,546,0,1,0,1,0,0
1773665480.785,68129,4032,0,0,0,0,0,0.0,0.0,0,548,0,0,0,0,0,0
1773665481.805,68349,8329,0,0,0,0,0,0.0,0.0,0,615,0,0,0,0,0,0
1773665482.825,69855,4105,1,0,0,0,0,0.0,0.0,0,619,0,0,0,1,0,0
1773665483.851,68607,3961,1,0,0,0,0,0.0,0.0,0,634,0,1,0,1,4,0
1773665484.873,70946,8274,4,0,0,0,0,0.0,0.0,0,248,101,4,0,4,0,0
1773665485.893,88514,49423,2433,0,0,0,0,0.0,0.0,0,253,0,2433,0,2433,0,0
1773665486.911,69038,4057,4,0,0,0,0,0.0,0.0,0,255,0,4,0,4,0,0
1773665487.930,68572,8667,46,0,0,0,0,0.0,0.0,0,260,0,45,0,46,0,0
1773665488.954,68613,3903,0,0,0,0,0,0.0,0.0,0,263,0,0,0,0,0,0
1773665489.974,70162,4314,149,0,0,0,0,0.0,0.0,0,635,0,149,0,149,0,0
1773665490.996,70567,8591,0,0,0,0,0,0.0,0.0,0,275,0,0,0,0,156,0
1773665492.017,70194,8279,1705,0,0,0,0,0.0,0.0,0,278,0,1658,0,1641,0,0
1773665493.038,70804,5574,552,0,0,0,0,0.0,0.0,0,311,0,534,0,617,0,0
1773665494.062,69975,13982,1284,0,0,0,0,0.0,0.0,0,349,0,1284,0,1284,0,0
1773665495.081,68827,3926,0,0,0,0,0,0.0,0.0,0,369,0,0,0,0,0,0
1773665496.101,69365,4038,1,0,0,0,0,0.0,0.0,0,412,0,1,0,1,0,0
1773665497.120,69577,8598,1,0,0,0,0,0.0,0.0,0,410,0,0,0,0,34,0
1773665498.141,70120,9417,72,0,0,0,0,0.0,0.0,0,412,0,55,0,57,8,0
1773665499.168,76846,27400,192,0,0,0,0,0.0,0.0,0,419,0,177,0,78,5,0
1773665500.188,96445,512681,481,0,0,0,0,0.0,0.0,0,344,0,414,0,550,18670,0
1773665501.209,121260,1871470,45657,377112,0,362178,0,0.0,0.0,0,352,0,45526,26061,45114,7326,0
1773665502.236,150260,1510099,39733,0,0,0,0,0.0,0.0,0,428,0,39630,0,39914,9415,0
1773665503.261,258323,1700863,56562,0,0,0,0,0.0,0.0,0,4238,0,56531,0,56211,690,0
1773665504.294,244054,1751546,22712,0,0,0,0,0.0,0.0,0,7953,4,22688,0,23033,1764,0
1773665505.322,172289,1838728,31121,0,0,0,0,0.0,0.0,0,9320,0,31096,0,31066,600,0
1773665506.346,82656,1835624,28405,0,0,0,0,0.0,0.0,0,9330,0,28380,0,28185,0,0
1773665507.369,81686,1806815,11597,0,0,0,0,0.0,0.0,0,9334,0,11574,0,11894,0,0
1773665508.394,81675,1782650,26344,0,0,0,0,0.0,0.0,0,9336,0,26315,0,26017,0,0
1773665509.425,81184,1772613,30345,0,0,0,0,0.0,0.0,0,9378,0,30316,0,30473,0,0
1773665510.448,79761,1397031,10684,0,0,0,0,0.0,0.0,0,9391,0,10655,0,10827,0,0
1773665511.470,81365,1197320,39,0,0,0,0,0.0,0.0,0,9395,0,7,0,0,0,0
1773665512.492,74424,1203995,62,0,0,0,0,0.0,0.0,0,9401,0,28,0,35,0,0
1773665513.512,73623,1211892,213,0,0,0,0,0.0,0.0,0,9413,0,116,0,85,0,0
1773665514.538,72095,1165225,56,0,0,0,0,0.0,0.0,0,9415,4,23,0,93,8,0
1773665515.558,74118,1176408,57,0,0,0,0,0.0,0.0,0,9298,0,22,0,44,8,0
1773665516.580,72070,1359932,170,0,0,0,0,0.0,0.0,0,9365,0,146,0,114,0,0
1773665517.601,76135,1771982,220,0,0,0,0,0.0,0.0,0,9375,0,217,0,249,4,0
1773665518.622,73458,1552049,57,0,0,0,0,0.0,0.0,0,9378,0,57,0,57,0,0
1773665519.651,74298,1659798,76,0,0,0,0,0.0,0.0,0,9381,4,74,0,45,0,0
1773665520.673,77016,1800487,95,0,0,0,0,0.0,0.0,0,9195,0,87,0,116,12,0
1773665521.695,75238,1885902,46,0,0,0,0,0.0,0.0,0,9197,0,43,0,43,0,0
1773665522.717,96895,1882298,39,0,0,0,0,0.0,0.0,0,9208,0,34,0,37,1,0
1773665523.740,74651,1933443,36,0,0,0,0,0.0,0.0,0,9212,0,35,0,35,0,0
1773665524.768,73909,1953323,31,0,0,0,0,0.0,0.0,0,9248,0,29,0,28,0,0
1773665525.788,72462,1813188,14,0,0,0,0,0.0,0.0,0,9276,0,14,0,15,0,0
1773665526.810,74852,1839818,25,0,0,0,0,0.0,0.0,0,9283,0,24,0,24,0,0
1773665527.832,75390,1497672,0,0,0,0,0,0.0,0.0,0,9287,0,0,0,0,1619,0
1773665528.853,84626,3934,12,0,0,0,0,0.0,0.0,0,9289,0,12,0,12,7881,0
1773665529.878,79090,1527806,19,0,0,0,0,0.0,0.0,0,9294,0,18,0,19,1893,0
1773665530.898,75851,2037754,2,0,0,0,0,0.0,0.0,0,9307,0,0,0,0,0,0
1773665531.919,76155,2014158,0,0,0,0,0,0.0,0.0,0,9038,0,0,0,0,0,0
1773665532.943,74671,1945852,0,0,0,0,0,0.0,0.0,0,9044,0,0,0,0,0,0
1773665533.966,88129,1977494,1,0,0,0,0,0.0,0.0,0,5616,0,1,0,1,4,0
1773665534.995,77498,1993339,3,0,0,0,0,0.0,0.0,0,4970,0,3,0,3,35,0
1773665536.015,326770,752484,785,0,0,0,0,0.0,0.0,0,4948,0,18,0,19,3028,0
1773665537.035,270687,1357213,36197,451831,0,417906,0,0.0,0.0,0,4952,1,35722,8934,35140,2965,0
1773665538.080,92530,2054578,30529,0,0,0,0,0.0,0.0,0,5012,0,30512,0,31083,617,0
1773665539.105,121744,1924209,50790,0,0,0,0,0.0,0.0,0,898,148,50751,0,50697,430,0
1773665540.136,109161,848217,42900,0,0,0,0,0.0,0.0,0,872,0,42861,0,42408,357,0
1773665541.163,88869,1214443,28308,0,0,0,0,0.0,0.0,0,896,0,28288,0,28726,261,0
1773665542.185,118563,1279577,21023,0,0,0,0,0.0,0.0,0,906,0,20984,0,20957,508,0
1773665543.208,127808,758270,8610,0,0,0,0,0.0,0.0,0,912,0,8571,0,8087,564,0
1773665544.234,91224,1236503,8771,210639,0,206304,0,0.0,0.0,0,924,0,8752,1276,8604,168,0
1773665545.260,105825,1321267,4707,0,0,0,0,0.0,0.0,0,938,0,4668,0,5399,586,0
1773665546.284,107646,842552,12901,0,0,0,0,0.0,0.0,0,927,0,12862,0,12399,383,0
1773665547.311,86431,1163913,3157,0,0,0,0,0.0,0.0,0,814,0,3138,0,3306,121,0
1773665548.332,105891,1326771,9872,0,0,0,0,0.0,0.0,0,910,0,9831,0,10024,384,0
1773665549.353,104917,1139331,5618,0,0,0,0,0.0,0.0,0,919,0,5577,0,5570,521,0
1773665550.405,89423,882299,4698,226162,0,223645,0,0.0,0.0,0,923,0,4675,1387,4533,137,0
1773665551.432,108320,1393531,12091,0,0,0,0,0.0,0.0,0,936,0,12055,0,12252,483,0
1773665552.455,106109,852384,10021,0,0,0,0,0.0,0.0,0,943,0,9978,0,9642,254,0
1773665553.480,88062,1383605,6729,0,0,0,0,0.0,0.0,0,951,0,6713,0,7004,261,0
1773665554.500,110588,1190610,11198,0,0,0,0,0.0,0.0,0,522,70,11159,0,10352,352,0
1773665555.557,89753,955525,7065,0,0,0,0,0.0,0.0,0,730,0,7044,0,7920,587,0
1773665556.581,113981,193639,2460,0,0,0,0,0.0,0.0,0,735,0,1703,0,1317,26519,0
1773665557.604,363434,30101,401,0,0,0,0,0.0,0.0,0,746,0,274,0,670,4125,0
1773665558.623,75319,14975,85,0,0,0,0,0.0,0.0,0,750,0,74,0,77,1510,0
1773665559.643,146142,16199,1258,0,0,0,0,0.0,0.0,0,791,0,1,0,2,308,0
1773665560.675,117555,9894,801,0,0,0,0,0.0,0.0,0,800,0,168,0,172,4,0
1773665561.704,123638,5587,895,503553,0,496306,0,0.0,0.0,0,820,0,4,3442,4,13,0
1773665562.739,688074,10298,135,480223,0,471004,0,0.0,0.0,0,841,0,43,1413,43,1,0
1773665563.761,163080,41273,3099,447530,0,380115,0,0.0,0.0,0,845,0,1532,15234,1314,7835,0
1773665564.792,121509,44450,581,429913,0,402115,0,0.0,0.0,0,852,0,38,9489,268,4030,0
1773665565.825,97546,14934,324,425588,0,374664,0,0.0,0.0,0,297,139,2,18070,5,59,0
1773665566.848,132966,18271,126,0,0,0,0,0.0,0.0,0,1231,222,10,0,12,312,0
1773665567.869,83657,6276,79,0,0,0,0,0.0,0.0,0,770,0,68,0,71,3932,0
1773665568.890,78421,60072,15,0,0,0,0,0.0,0.0,0,780,0,0,0,2,6511,0
1773665569.909,78426,37793,154,0,0,0,0,0.0,0.0,0,785,0,126,0,48,2290,0
1773665570.936,73707,4382,2,0,0,0,0,0.0,0.0,0,792,0,1,0,99,282,0
1773665571.956,72802,8836,1,0,0,0,0,0.0,0.0,0,813,0,0,0,0,132,0
1773665572.976,75880,4142,0,0,0,0,0,0.0,0.0,0,822,0,0,0,0,0,0
1773665573.994,75617,4148,0,0,0,0,0,0.0,0.0,0,821,0,0,0,0,0,0
1773665575.014,74302,8382,1,0,0,0,0,0.0,0.0,0,830,0,1,0,0,0,0
1773665576.040,74826,4047,1,0,0,0,0,0.0,0.0,0,835,0,0,0,1,287,0
1773665577.060,73104,4702,2,0,0,0,0,0.0,0.0,0,848,0,0,0,0,1365,0
1773665578.078,72777,9191,0,0,0,0,0,0.0,0.0,0,694,85,0,0,0,0,0
1773665579.097,73707,6666,0,0,0,0,0,0.0,0.0,0,692,0,0,0,0,0,0
1773665580.116,74559,5266,0,0,0,0,0,0.0,0.0,0,698,0,0,0,0,0,0
1773665581.141,75881,9151,0,0,0,0,0,0.0,0.0,0,751,1,0,0,0,4,0
1773665582.163,73639,4798,16,0,0,0,0,0.0,0.0,0,766,0,16,0,16,8,0
1773665583.183,80656,5568,3,233233,0,212724,0,0.0,0.0,0,774,0,1,15031,2,0,0
1773665584.202,72926,9367,0,0,0,0,0,0.0,0.0,0,777,0,0,0,0,11,0
1773665585.221,83469,4991,1,0,0,0,0,0.0,0.0,0,778,0,1,0,0,0,0
1773665586.248,80426,10757,0,0,0,0,0,0.0,0.0,0,787,0,0,0,1,0,0
1773665587.266,77085,41353,765,0,0,0,0,0.0,0.0,0,792,0,765,0,765,0,0
1773665588.294,72450,14173,0,0,0,0,0,0.0,0.0,0,794,0,0,0,0,0,0
1773665589.313,70865,4884,0,0,0,0,0,0.0,0.0,0,826,0,0,0,0,0,0
1773665590.332,71210,9679,56,0,0,0,0,0.0,0.0,0,273,23,55,0,55,0,0
1773665591.358,71425,4834,2,0,0,0,0,0.0,0.0,0,197,0,0,0,0,0,0
1773665592.379,72186,5002,15,0,0,0,0,0.0,0.0,0,262,0,13,0,14,0,0
1773665593.398,70994,8788,11,0,0,0,0,0.0,0.0,0,268,0,0,0,0,2288,0
1773665594.419,71688,4439,41,0,0,0,0,0.0,0.0,0,292,0,28,0,32,1994,0
1773665595.437,71863,6118,2,0,0,0,0,0.0,0.0,0,294,0,0,0,0,417,0
1773665596.463,72935,10058,235,0,0,0,0,0.0,0.0,0,300,0,235,0,235,89,0
1773665597.484,74388,4306,0,0,0,0,0,0.0,0.0,0,411,0,0,0,0,4,0
1773665598.503,72915,4576,4,0,0,0,0,0.0,0.0,0,291,0,1,0,4,0,0
1773665599.524,70607,8754,2,0,0,0,0,0.0,0.0,0,294,0,0,0,0,576,0
1773665600.544,74974,10450,8,0,0,0,0,0.0,0.0,0,299,0,1,0,7,0,0
1773665601.570,73179,4174,1,0,0,0,0,0.0,0.0,0,302,0,1,0,2,0,0
1773665602.590,71283,8441,2,0,0,0,0,0.0,0.0,0,307,0,1,0,1,0,0
1773665603.612,68364,3924,1,0,0,0,0,0.0,0.0,0,330,0,1,0,1,0,0
1773665604.630,68799,3987,0,0,0,0,0,0.0,0.0,0,340,0,0,0,1,0,0
1773665605.650,69111,8249,12,0,0,0,0,0.0,0.0,0,357,1,0,0,6,0,0
1773665606.676,69539,3945,15,0,0,0,0,0.0,0.0,0,369,0,0,0,16,16,0
1773665607.694,69171,4059,5,0,0,0,0,0.0,0.0,0,380,0,0,0,5,0,0
1773665608.712,68936,8248,0,0,0,0,0,0.0,0.0,0,383,0,0,0,0,0,0
1773665609.731,71468,3927,0,0,0,0,0,0.0,0.0,0,385,0,0,0,0,0,0
1773665610.750,70119,8629,0,0,0,0,0,0.0,0.0,0,389,0,0,0,0,0,0
1773665611.774,69742,4166,1,0,0,0,0,0.0,0.0,0,283,0,1,0,1,0,0
1773665612.794,69172,4024,1,0,0,0,0,0.0,0.0,0,292,0,1,0,1,4,0
1773665613.813,69915,8328,0,0,0,0,0,0.0,0.0,0,364,0,0,0,0,0,0
1773665614.832,68079,4064,0,0,0,0,0,0.0,0.0,0,367,0,0,0,0,0,0
1773665615.851,69299,3980,1,0,0,0,0,0.0,0.0,0,371,0,1,0,1,0,0
1773665616.877,69535,8212,0,0,0,0,0,0.0,0.0,0,403,0,0,0,0,0,0
1773665617.897,68978,4007,0,0,0,0,0,0.0,0.0,0,405,0,0,0,0,0,0
1773665618.916,72500,3927,0,0,0,0,0,0.0,0.0,0,408,0,0,0,0,0,0
1773665619.936,74000,8353,3,0,0,0,0,0.0,0.0,0,413,0,3,0,3,0,0
1773665620.956,74249,7462,13,0,0,0,0,0.0,0.0,0,221,0,11,0,11,711,0
1773665621.984,74454,5687,29,0,0,0,0,0.0,0.0,0,228,0,26,0,25,52,0
1773665623.006,71229,8834,45,0,0,0,0,0.0,0.0,0,241,0,42,0,544,37,0
1773665624.027,100224,588655,3937,0,0,0,0,0.0,0.0,0,281,0,3920,0,3920,3492,0
1773665625.049,82327,457483,1,241285,0,232911,0,0.0,0.0,0,284,0,0,35188,0,5,0
1773665626.070,69377,9748,0,0,0,0,0,0.0,0.0,0,299,0,0,0,0,0,0
1773665627.097,68116,3920,0,0,0,0,0,0.0,0.0,0,300,0,0,0,0,0,0
1773665628.117,69644,4099,1,0,0,0,0,0.0,0.0,0,142,0,1,0,0,12,0
1773665629.138,74086,8266,1,0,0,0,0,0.0,0.0,0,257,5,1,0,2,0,0
1773665630.159,75656,3923,0,0,0,0,0,0.0,0.0,0,269,0,0,0,0,0,0
1773665631.180,73159,3938,0,0,0,0,0,0.0,0.0,0,271,0,0,0,0,0,0
1773665632.206,68626,8326,3,0,0,0,0,0.0,0.0,0,1244,0,3,0,0,0,0
1773665633.225,68446,4061,0,0,0,0,0,0.0,0.0,0,2034,0,0,0,3,0,0
1773665634.245,70225,3940,0,0,0,0,0,0.0,0.0,0,2050,0,0,0,0,0,0
1773665635.267,68833,8300,0,0,0,0,0,0.0,0.0,0,2066,0,0,0,0,0,0
1773665636.285,67825,3979,0,0,0,0,0,0.0,0.0,0,2058,0,0,0,0,0,0
1773665637.311,68582,3923,1,0,0,0,0,0.0,0.0,0,2067,0,1,0,1,0,0
1773665638.331,68359,8356,0,0,0,0,0,0.0,0.0,0,2067,4,0,0,0,0,0
1773665639.353,68230,3989,0,0,0,0,0,0.0,0.0,0,2074,0,0,0,0,0,0
1773665640.373,70059,4055,0,0,0,0,0,0.0,0.0,0,2086,0,0,0,0,0,0
1773665641.392,68509,8301,2,0,0,0,0,0.0,0.0,0,2089,0,0,0,2,0,0
1773665642.418,68314,4032,0,0,0,0,0,0.0,0.0,0,2095,0,0,0,0,0,0
1773665643.436,69400,4012,0,0,0,0,0,0.0,0.0,0,2102,0,0,0,0,0,0
1773665644.456,69468,8355,0,0,0,0,0,0.0,0.0,0,1989,0,0,0,0,0,0
1773665645.475,69163,4023,2,0,0,0,0,0.0,0.0,0,1993,0,2,0,2,0,0
1773665646.494,69630,4009,0,0,0,0,0,0.0,0.0,0,2067,0,0,0,0,0,0
1773665647.520,69870,10611,1,0,0,0,0,0.0,0.0,0,2097,0,1,0,1,0,0
1773665648.541,69620,7912,27,0,0,0,0,0.0,0.0,0,2118,0,13,0,2,0,0
1773665649.561,69383,5073,1,0,0,0,0,0.0,0.0,0,2126,0,1,0,11,0,0
1773665650.580,68764,8506,1,0,0,0,0,0.0,0.0,0,2128,0,0,0,1,0,0
1773665651.601,68794,4670,4,0,0,0,0,0.0,0.0,0,2156,0,4,0,4,16,0
1773665652.626,70071,4007,0,0,0,0,0,0.0,0.0,0,2163,0,0,0,0,0,0
1773665653.647,68682,9248,0,0,0,0,0,0.0,0.0,0,2172,7,0,0,0,0,0
1773665654.666,69934,5733,3,0,0,0,0,0.0,0.0,0,2187,0,2,0,2,337,0
1773665655.685,69016,3941,0,0,0,0,0,0.0,0.0,0,1941,0,0,0,0,0,0
1773665656.706,67932,8287,0,0,0,0,0,0.0,0.0,0,1944,0,0,0,0,0,0
1773665657.731,68934,4140,0,0,0,0,0,0.0,0.0,0,2037,0,0,0,0,8,0
1773665658.752,72382,12135,1,0,0,0,0,0.0,0.0,0,1996,0,1,0,1,0,0
1773665659.773,68974,4012,4,0,0,0,0,0.0,0.0,0,2008,0,0,0,4,0,0
1773665660.793,72242,10156,2,0,0,0,0,0.0,0.0,0,2011,0,1,0,1,25,0
1773665661.813,68744,8397,0,0,0,0,0,0.0,0.0,0,2015,0,0,0,0,0,0
1773665662.839,68068,4117,0,0,0,0,0,0.0,0.0,0,2020,0,0,0,0,0,0
1773665663.857,69725,4099,1,0,0,0,0,0.0,0.0,0,2040,0,1,0,1,0,0
1773665664.876,69957,8311,0,0,0,0,0,0.0,0.0,0,447,0,0,0,0,4,0
1773665665.897,68469,3958,0,0,0,0,0,0.0,0.0,0,454,0,0,0,0,0,0
1773665666.918,68646,4234,0,0,0,0,0,0.0,0.0,0,457,0,0,0,0,0,0
1773665667.943,69123,8409,0,0,0,0,0,0.0,0.0,0,460,0,0,0,0,0,0
1773665668.963,68822,3957,0,0,0,0,0,0.0,0.0,0,462,4,0,0,0,0,0
1773665669.984,67651,3980,2,0,0,0,0,0.0,0.0,0,472,0,0,0,0,0,0
1773665671.005,70954,10097,10,0,0,0,0,0.0,0.0,0,478,0,10,0,10,12,0
1773665672.025,70424,4287,0,0,0,0,0,0.0,0.0,0,482,0,0,0,0,0,0
1773665673.054,68566,3985,0,0,0,0,0,0.0,0.0,0,485,0,0,0,0,0,0
1773665674.073,68584,8320,4,0,0,0,0,0.0,0.0,0,504,3,4,0,4,0,0
1773665675.095,68503,3983,0,0,0,0,0,0.0,0.0,0,513,0,0,0,0,0,0
1773665676.116,67614,4058,0,0,0,0,0,0.0,0.0,0,512,0,0,0,0,0,0
1773665677.136,69571,8301,0,0,0,0,0,0.0,0.0,0,524,16,0,0,0,0,0
1773665678.165,68157,3986,0,0,0,0,0,0.0,0.0,0,540,0,0,0,0,0,0
1773665679.185,68700,3917,0,0,0,0,0,0.0,0.0,0,543,0,0,0,0,0,0
1773665680.204,68030,8305,0,0,0,0,0,0.0,0.0,0,432,0,0,0,0,0,0
1773665681.224,67561,3917,0,0,0,0,0,0.0,0.0,0,434,0,0,0,0,0,0
1773665682.243,67604,4091,0,0,0,0,0,0.0,0.0,0,440,0,0,0,0,0,0
1773665683.270,69752,8314,1,0,0,0,0,0.0,0.0,0,106,0,1,0,1,136,0
1773665684.289,69020,3997,0,0,0,0,0,0.0,0.0,0,167,0,0,0,0,0,0
1773665685.310,69660,5695,0,0,0,0,0,0.0,0.0,0,246,0,0,0,0,0,0
1773665686.330,68282,8427,0,0,0,0,0,0.0,0.0,0,261,0,0,0,0,0,0
1773665687.350,70776,4075,1,0,0,0,0,0.0,0.0,0,262,0,0,0,1,0,0
1773665688.377,75730,4076,1,0,0,0,0,0.0,0.0,0,154,4,1,0,1,0,0
1773665689.396,75307,8279,0,0,0,0,0,0.0,0.0,0,143,32,0,0,0,0,0
1773665690.416,70574,3941,0,0,0,0,0,0.0,0.0,0,166,64,0,0,0,8,0
1773665691.437,67845,3916,0,0,0,0,0,0.0,0.0,0,175,0,0,0,0,0,0
1773665692.456,68603,8496,1,0,0,0,0,0.0,0.0,0,179,0,1,0,1,0,0
1773665693.484,69001,4907,0,0,0,0,0,0.0,0.0,0,192,0,0,0,0,0,0
1773665694.504,68620,3970,0,0,0,0,0,0.0,0.0,0,200,0,0,0,0,0,0
1773665695.525,69034,8321,1,0,0,0,0,0.0,0.0,0,226,0,0,0,0,17,0
1773665696.545,69358,4013,0,0,0,0,0,0.0,0.0,0,229,0,0,0,0,0,0
1773665697.566,68770,3987,0,0,0,0,0,0.0,0.0,0,232,0,0,0,0,0,0
1773665698.594,69582,8333,0,0,0,0,0,0.0,0.0,0,237,0,0,0,0,0,0
1773665699.614,68965,3931,0,0,0,0,0,0.0,0.0,0,288,0,0,0,0,0,0
1773665700.634,70906,4039,0,0,0,0,0,0.0,0.0,0,290,0,0,0,0,0,0
1773665701.655,68453,8322,0,0,0,0,0,0.0,0.0,0,293,0,0,0,0,0,0
1773665702.675,73070,111175,38,0,0,0,0,0.0,0.0,0,427,0,33,0,33,2237,0
