timestamp,rel_s,fps,frame_time_ms,cpu_time_ms,gpu_time_ms,lat,lon,elev_m,agl_m,gs_kts,ias_kts,sim_time_s,paused
1773664264.577,8.34,31.9,31.32,13.42,17.91,51.893780,0.255416,104.2,-0.1,10.0,7.3,3717.4,0
1773664264.679,8.44,29.6,33.78,15.87,17.91,51.893787,0.255408,104.2,-0.1,9.9,7.3,3717.6,0
1773664264.794,8.56,29.6,33.78,15.87,17.91,51.893787,0.255408,104.2,-0.1,9.9,7.3,3717.6,0
1773664264.893,8.66,31.6,31.67,13.77,17.91,51.893795,0.255401,104.2,-0.1,9.8,7.3,3717.8,0
1773664265.027,8.79,31.6,31.67,13.77,17.91,51.893795,0.255401,104.2,-0.1,9.8,7.3,3717.8,0
1773664265.094,8.86,29.6,33.81,15.90,17.91,51.893803,0.255393,104.2,-0.1,9.8,7.3,3718.0,0
1773664265.260,9.03,29.6,33.81,15.90,17.91,51.893803,0.255393,104.2,-0.1,9.8,7.5,3718.0,0
1773664265.326,9.09,29.8,33.61,15.13,18.48,51.893810,0.255384,104.2,-0.1,9.8,7.5,3718.2,0
1773664265.460,9.23,29.8,33.61,15.13,18.48,51.893810,0.255384,104.2,-0.1,9.8,7.7,3718.2,0
1773664265.560,9.33,30.1,33.18,14.70,18.48,51.893822,0.255374,104.1,-0.1,9.8,7.7,3718.5,0
1773664265.661,9.43,30.1,33.18,14.70,18.48,51.893822,0.255374,104.1,-0.1,9.8,8.2,3718.5,0
1773664265.761,9.53,29.7,33.64,15.16,18.48,51.893829,0.255366,104.1,-0.1,9.9,8.2,3718.7,0
1773664265.863,9.63,29.7,33.64,15.16,18.48,51.893829,0.255366,104.1,-0.1,9.9,8.8,3718.7,0
1773664265.978,9.74,29.7,33.69,15.21,18.48,51.893837,0.255357,104.1,-0.1,9.9,8.8,3718.9,0
1773664266.077,9.84,29.7,33.69,15.21,18.48,51.893837,0.255357,104.1,-0.1,9.9,9.6,3718.9,0
1773664266.178,9.94,29.3,34.14,16.24,17.90,51.893845,0.255348,104.1,-0.1,9.9,9.6,3719.1,0
1773664266.310,10.08,29.3,34.14,16.24,17.90,51.893845,0.255348,104.1,-0.1,9.9,10.5,3719.1,0
1773664266.380,10.15,56.7,17.64,0.00,17.90,51.893852,0.255338,104.1,-0.1,9.9,10.5,3719.3,0
1773664266.543,10.31,56.7,17.64,0.00,17.90,51.893852,0.255338,104.1,-0.1,9.9,11.4,3719.3,0
1773664266.610,10.38,30.2,33.07,15.17,17.90,51.893860,0.255328,104.1,-0.1,10.0,11.4,3719.5,0
1773664266.777,10.54,30.2,33.07,15.17,17.90,51.893860,0.255328,104.1,-0.1,10.0,12.2,3719.5,0
1773664266.844,10.61,29.0,34.44,16.54,17.90,51.893867,0.255317,104.1,-0.1,10.0,12.2,3719.7,0
1773664266.992,10.76,29.0,34.44,16.54,17.90,51.893867,0.255317,104.1,-0.1,10.0,12.8,3719.7,0
1773664267.060,10.83,29.9,33.44,15.54,17.90,51.893875,0.255307,104.1,-0.1,10.0,12.8,3720.0,0
1773664267.209,10.97,29.9,33.44,15.54,17.90,51.893875,0.255307,104.1,-0.1,10.0,13.4,3720.0,0
1773664267.277,11.04,30.3,32.95,15.72,17.23,51.893883,0.255297,104.1,-0.1,10.0,13.4,3720.2,0
1773664267.409,11.17,30.3,32.95,15.72,17.23,51.893883,0.255297,104.1,-0.1,10.0,13.8,3720.2,0
1773664267.476,11.24,33.5,29.89,12.66,17.23,51.893890,0.255287,104.2,-0.1,10.0,13.8,3720.4,0
1773664267.643,11.41,33.5,29.89,12.66,17.23,51.893890,0.255287,104.2,-0.1,10.0,14.2,3720.4,0
1773664267.710,11.48,30.1,33.19,15.96,17.23,51.893902,0.255276,104.2,-0.1,10.0,14.2,3720.6,0
1773664267.860,11.63,30.1,33.19,15.96,17.23,51.893902,0.255276,104.2,-0.1,10.0,14.4,3720.6,0
1773664267.927,11.69,30.2,33.07,15.84,17.23,51.893909,0.255266,104.2,-0.1,10.0,14.4,3720.8,0
1773664268.093,11.86,30.2,33.07,15.84,17.23,51.893909,0.255266,104.2,-0.1,10.0,14.6,3720.8,0
1773664268.128,11.89,29.6,33.78,16.56,17.23,51.893913,0.255256,104.2,-0.1,10.0,14.6,3721.0,0
1773664268.293,12.06,29.6,33.78,16.56,17.23,51.893913,0.255256,104.2,-0.1,10.0,14.7,3721.0,0
1773664268.360,12.13,29.6,33.80,15.65,18.15,51.893925,0.255245,104.2,-0.1,9.9,14.7,3721.3,0
1773664268.527,12.29,29.6,33.80,15.65,18.15,51.893925,0.255245,104.2,-0.1,9.9,14.7,3721.3,0
1773664268.593,12.36,30.4,32.91,14.76,18.15,51.893932,0.255233,104.1,-0.1,10.0,14.7,3721.5,0
1773664268.726,12.49,30.4,32.91,14.76,18.15,51.893932,0.255233,104.1,-0.1,10.0,14.7,3721.5,0
1773664268.795,12.56,29.0,34.53,16.38,18.15,51.893936,0.255223,104.1,-0.1,10.0,14.7,3721.7,0
1773664268.944,12.71,29.0,34.53,16.38,18.15,51.893936,0.255223,104.1,-0.1,10.0,14.8,3721.7,0
1773664269.009,12.77,31.3,31.98,13.83,18.15,51.893944,0.255212,104.1,-0.1,10.0,14.8,3721.9,0
1773664269.177,12.94,31.3,31.98,13.83,18.15,51.893944,0.255212,104.1,-0.1,10.0,15.0,3721.9,0
1773664269.210,12.98,30.0,33.31,15.20,18.11,51.893951,0.255201,104.2,-0.1,10.0,15.0,3722.1,0
1773664269.411,13.18,29.1,34.42,16.30,18.11,51.893959,0.255191,104.2,-0.1,10.0,15.3,3722.3,0
1773664269.612,13.38,29.1,34.31,16.20,18.11,51.893967,0.255180,104.2,-0.1,10.1,15.5,3722.5,0
1773664269.827,13.59,29.8,33.53,15.42,18.11,51.893974,0.255169,104.2,-0.1,10.1,15.7,3722.7,0
1773664270.060,13.83,29.8,33.53,15.42,18.11,51.893982,0.255156,104.1,-0.1,10.1,15.9,3723.0,0
1773664270.266,14.03,53.9,18.54,3.01,15.53,51.893986,0.255145,104.1,-0.1,10.1,16.0,3723.2,0
1773664270.480,14.25,52.4,19.08,3.55,15.53,51.893993,0.255134,104.1,-0.1,10.1,16.1,3723.4,0
1773664270.684,14.45,46.0,21.73,6.20,15.53,51.894001,0.255123,104.1,-0.1,10.1,16.1,3723.6,0
1773664270.909,14.67,29.7,33.61,18.08,15.53,51.894009,0.255111,104.1,-0.1,10.1,16.2,3723.8,0
1773664271.110,14.88,50.1,19.94,4.41,15.53,51.894016,0.255100,104.1,-0.1,10.2,16.2,3724.0,0
1773664271.328,15.09,49.3,20.27,3.57,16.70,51.894024,0.255089,104.1,-0.1,10.2,16.3,3724.3,0
1773664271.552,15.32,39.7,25.16,8.46,16.70,51.894032,0.255077,104.1,-0.1,10.2,16.3,3724.5,0
1773664271.760,15.53,29.4,33.98,17.28,16.70,51.894039,0.255066,104.2,-0.1,10.2,16.3,3724.7,0
1773664271.973,15.74,48.5,20.61,3.91,16.70,51.894047,0.255054,104.2,-0.1,10.2,16.3,3724.9,0
1773664272.193,15.96,48.2,20.76,4.06,16.70,51.894051,0.255043,104.2,-0.1,10.2,16.4,3725.1,0
1773664272.409,16.18,24.4,40.92,25.45,15.48,51.894058,0.255031,104.2,-0.1,10.2,16.4,3725.4,0
1773664272.611,16.38,30.1,33.17,17.70,15.48,51.894066,0.255020,104.2,-0.1,10.2,16.4,3725.6,0
1773664272.810,16.58,29.4,34.05,18.57,15.48,51.894073,0.255009,104.2,-0.1,10.2,16.5,3725.8,0
1773664273.044,16.81,30.5,32.79,17.32,15.48,51.894081,0.254996,104.2,-0.1,10.1,16.6,3726.0,0
1773664273.244,17.01,30.0,33.32,13.90,19.42,51.894085,0.254984,104.2,-0.1,10.0,16.6,3726.2,0
1773664273.460,17.23,31.3,31.90,12.48,19.42,51.894093,0.254972,104.2,-0.1,9.9,16.8,3726.4,0
1773664273.693,17.46,30.0,33.38,13.96,19.42,51.894100,0.254958,104.2,-0.1,9.8,17.0,3726.6,0
1773664273.911,17.68,29.2,34.27,14.85,19.42,51.894104,0.254945,104.2,-0.1,9.8,17.4,3726.9,0
